SMILES,PCE
CC1=CC2=C(C3=CC(N(CC)C4=C5C=C6C(C7=CC=C(C8=CC=C(C9=C(OCCCCCC)C(OCCCCCC)=C(C%10=CC=C(C)S%10)C%11=NSN=C%119)S8)C=C7C6(CCCCCC)CCCCCC)=C4)=C5C=C3C2(CCCCCC)CCCCCC)C=C1,6.62
CC1=CC=C(C2=CC(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6C=C7C(C(SC(C8=CC=C(C9=C%10C(N=C(C%11=CC(OCCCCCCCC)=CC=C%11)C(C%12=CC=CC(OCCCCCCCC)=C%12)=N%10)=C(C%13=CC(SC(C%14=C(N=C(C%15=CC(OCCCCCCCC)=CC=C%15)C(C%16=CC=CC(OCCCCCCCC)=C%16)=N%17)C%17=C(C)C=C%14)=C%18)=C%18S%13)C=C9)S8)=C%19)=C%19C7(C%20=CC=C(CCCCCC)C=C%20)C%21=CC=C(CCCCCC)C=C%21)=C5)=C6S2)S1,6.63
CC1=CC=C(C2=C(OCC(CCCCCCCCCC)CCCCCCCCCCCC)C=C(C3=CC=C(C4=CC5=C(C=C(C)C6=NSN=C65)C7=NSN=C47)S3)C(OCC(CCCCCCCCCC)CCCCCCCCCCCC)=C2)S1,6.66
CC(S1)=CC2=C1C(C3=CC=C(CC(CC)CCCC)S3)=C(C=C(C4=CC=C(C5=C(C(C6=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C6C7=O)=O)C7=C(C8=CC=C(C)S8)S5)S4)S9)C9=C2C%10=CC=C(CC(CCCC)CC)S%10,6.67
CC(S1)=CC=C1C2=C(C(C3=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C3C4=O)=O)C4=C(S2)C5=CC=C(C6=CC7=C(C8=CC=C(CC(CC)CCCC)S8)C9=C(C=C(C)S9)C(C%10=CC=C(CC(CCCC)CC)S%10)=C7S6)S5,6.67
CC1=CC2=C(C3=CC(N(CC)C4=C5C=C6C(C7=CC=C(C8=CC=C(C9=C(OCCCCCC)C(OCCCCCC)=C(C%10=CC=C(C)S%10)C%11=NSN=C%119)S8)C=C7C6(CCCC)CCCC)=C4)=C5C=C3C2(CCCC)CCCC)C=C1,6.67
CC1=C(CCCCCCCCCCCC)C=C(S1)C2=C(N=C(C(N=C(C(CC)CCCCCCCCCCCCCCCC)S3)=C3C4=C5N=C(C(CC)CCCCCCCCCCCCCCCC)S4)C5=N6)C6=C(C7=NSN=C72)C8=CC(CCCCCCCCCCCC)=C(S8)C9=CC%10=C(C(SC(C)=C%11)=C%11[Si]%10(CCCCCCCC)CCCCCCCC)S9,6.68
CC1=CC(C2(CCCCCC)CCCCCC)=C(C=C1)C3=C2C=C(C(C=C4C(C5=CC=C(C6=CC=C(C7=C(OCCCC)C(OCCCC)=C(C8=CC=C(C)S8)C9=NSN=C97)S6)C=C5C4(CCCCCC)CCCCCC)=C%10)=C%10N%11CC(CC)CCCC)C%11=C3,6.68
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=C5C(SC(CCCCCC)=C5)=C(C6=C(C(N(CC(CC)CCCC)C7=O)=O)C7=C(C8=C9C(C=C(CCCCCC)S9)=C(C)S8)S6)S4)S%10)C%10=C2C%11=CC=C(CC(CC)CCCC)S%11,6.7
CC(S1)=CC2=C1C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C6C(C=C(C(OCC(CCCCCCCCCC)CCCCCCCC)=O)S6)=C(C7=CC=C(C)S7)S5)S4)S8)C8=C2C9=CC=C(SCC(CCCC)CC)S9,6.7
CC1=CC(CC(CCCCCC)CCCC)=C(C2=NC(SC(C3=C(CC(CCCCCC)CCCC)C=C(C4=CC(CC(CCCCCCCC)CCCCCC)=C(C5=NC(SC(C6=C(CC(CCCCCCCC)CCCCCC)C=C(C)S6)=N7)=C7S5)S4)S3)=N8)=C8S2)S1,6.7
CC1=C(C(N(CC(CC)CCCC)C2=O)=O)C2=C(C3=NSN=C31)C4=CC(S5)=C(S4)C6=C5C7=C(C6(C8=CC=CC(CCCCCC)=C8)C9=CC(CCCCCC)=CC=C9)C=C%10C%11=C(C(SC(C)=C%12)=C%12S%11)C(C%13=CC(CCCCCC)=CC=C%13)(C%14=CC=CC(CCCCCC)=C%14)C%10=C7,6.7
CC(S1)=CC2=C1C(C3=CC=C(CC(CC)CCCC)S3)=C(C=C(C4=C5C(C(N(C(CCCCCCC)=O)C5=O)=O)=C(C)S4)S6)C6=C2C7=CC=C(CC(CCCC)CC)S7,6.7
CC1=C(CC(CCCCCCCC)CCCCCC)C=C(C2=C(F)C(F)=C(C3=CC(CC(CCCCCC)CCCCCCCC)=C(C4=CC=C(C)S4)S3)C5=NSN=C52)S1,6.73
CC(S1)=CC2=C1C3=C(C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C(C5=C(C=C(C6=C7C(C=C(C(C(CC)CCCC)=O)S7)=C(C)S6)S5)S8)C8=C3C9=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S9)S2,6.74
O=C(C1=C2SC(C3=CC(C(N(C[C@H](CCCCCCCCCC)CCCCCCCC)C4=C5SC=C4C6=CC=C(C)[Se]6)=O)=C5S3)=C1)N(C[C@@H](CCCCCCCCCC)CCCCCCCC)C7=C2SC(C)=C7,6.76
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(C(C6=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C6C7=O)=O)C7=C(C8=CC=C(C)S8)S5)S4)S9)C9=C2C%10=CC=C(CC(CC)CCCC)S%10,6.77
CC(S1)=CC2=C1C(OCC(CC)CCCC)=C(C=C(C3=C4C(C(N(C5=CC=C(CCCCCCCC)C=C5)C4=O)=O)=C(C)S3)S6)C6=C2OCC(CCCC)CC,6.78
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=C(CCCCCCCC)C5=C(C=C(C6=C(C(N(CC(CCCCCCCC)CCCCCC)C7=O)=O)C7=C(C8=CC9=C(C(CCCCCCCC)=C(C)S9)S8)S6)S5)S4)S%10)C%10=C2C%11=CC=C(CC(CCCC)CC)S%11)S1,6.79
CC1=CC2=C(C(C=C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6[Se]C(C7=C(F)C(F)=C(C)C8=NSN=C87)=C5)C6=C9)=C9C2(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)[Se]1,6.79
CC1=CC=C(C2=C(OCCCCCCCC)C(OCCCCCCCC)=C(C3=CC=C(C4=CC5=C(C6=CC=C(OCC(CCCC)CC)C(F)=C6)C7=C(C=C(C)O7)C(C8=CC(F)=C(OCC(CC)CCCC)C=C8)=C5S4)S3)C9=NSN=C92)S1,6.8
CC(S1)=CC2=C1C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(N(CCCCCCCC)C4=O)=O)=C(C)S3)S5)C5=C2OCC(CCCC)CC,6.8
CC(S1)=CC2=C1C(CCC(CCCC)CCCCCC)=C(C=C(C3=CC=C(C4=C(F)C(F)=C(C5=CC=C(C)S5)C6=NN(CC(CCCCCC)CCCC)N=C64)S3)S7)C7=C2CCC(CCCC)CCCCCC,6.81
CC(S1)=CC2=C1C3=C(C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C(C5=C(C=C(C6=C(CCCCCCCCCCCC)C([P@](C7=C8SC(C)=C7CCCCCCCCCCCC)(C9=CC=CC=C9)=O)=C8S6)S5)S%10)C%10=C3C%11=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S%11)S2,6.81
CC(S1)=CC=C1C2=CC(F)=C(C(S3)=CC=C3C(S4)=CC(C4=C5C6=CC(CCCCCCCC)=C(CCCCCCCC)S6)=C(C7=CC(CCCCCCCC)=C(CCCCCCCC)S7)C8=C5C=C(C)S8)C9=C2N=C(C%10=CC(OCCCCCCCC)=CC=C%10)C(C%11=CC=CC(OCCCCCCCC)=C%11)=N9,6.82
CC1=CC2=C(C(SC(C3=C4C(C(N(CC(CC)CCCC)C4=O)=O)=C(C)S3)=C5)=C5[Si]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,6.83
CC1=C(CC(CCCCCCCC)CCCCCC)C=C(C2=C(F)C(F)=C(C3=CC(CC(CCCCCC)CCCCCCCC)=C(C4=CC=C(C)[Se]4)S3)C5=NSN=C52)S1,6.84
CC1=CC(N(C[C@@H](CCCCCCCCCC)CCCCCCCC)C(C2=C3SC(C4=CC5=C(C(OC[C@H](CC)CCCC)=C(C=C(C)S6)C6=C5OC[C@@H](CCCC)CC)S4)=C2)=O)=C3S1,6.84
CC1=CC(N(C[C@@H](CCCCCCCCCC)CCCCCCCC)C(C2=C3SC(C4=CC5=C(C(C6=CC=C(CC(CCCC)CC)S6)=C(C=C(C)S7)C7=C5C8=CC=C(C[C@@H](CCCC)CC)S8)S4)=C2)=O)=C3S1,6.84
CC1=CC2=C(C(OCC(CC)CCCC)=C(C=C(C3=C4C([Se]C(C(OCC(CC)CCCC)=O)=C4)=C(C)[Se]3)[Se]5)C5=C2OCC(CCCC)CC)[Se]1,6.87
CC1=CC=C(C2=C(F)C(F)=C(C3=CC=C(C4=C(OCC(CCCCCC)CCCCCCCC)C(OCC(CCCCCCCC)CCCCCC)=C(C)C5=NSN=C54)S3)C6=NSN=C62)S1,6.87
CC1=CC(F)=C(C2=CC(CC(CCCC)CCCCCC)=C(C3=C(OCC(CCCCC)CCC)C=C(C)S3)S2)C4=NSN=C41,6.88
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CCCCCC)S3)=C(C=C(C4=CC=C(C5=CC(Cl)=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C57)S4)S8)C8=C2C9=CC=C(CC(CCCC)CCCCCC)S9,6.88
CC(S1)=CC2=C1C(SC3=C4SC5=C3C(N(CC(CCCCCCCC)CCCCCC)C6=C5SC(C7=CC=C(C)S7)=C6)=O)=C4C(N2CC(CCCCCCCC)CCCCCC)=O,6.9
CC(S1)=CC=C1C2=C(OCCCCCCCC)C(OCCCCCCCC)=C(C(S3)=CC=C3C(S4)=CC(C4=C5C6=CC=C(CC(CC)CCCC)S6)=C(C7=CC=C(CC(CC)CCCC)S7)C8=C5C=C(C)S8)C9=C2N=C(C%10=CC=CC=C%10)C(C%11=CC=CC=C%11)=N9,6.9
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(SC(C(OCC(CCCC)CC)=O)=C6)C6=C(C7=CC=C(C)S7)C8=NN(CC(CC)CCCC)N=C85)S4)S9)C9=C2C%10=CC=C(CC(CCCC)CC)S%10)S1,6.95
CC1=CC=C(C2=C(F)C(F)=C(C3=CC=C(C4=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C(C)C5=NN(CCCCCCCCCCCCCC)N=C54)S3)C6=NSN=C62)S1,7
CC1=CC2=C(C(C=C(C(CCCCCCCC)(CCCCCCCC)C3=C4C=C5C(C(SC(C6=CC=C(C)C7=NSN=C76)=C8)=C8C5(CCCCCCCC)CCCCCCCC)=C3)C4=C9)=C9C2(CCCCCCCC)CCCCCCCC)S1,7
CC1=C(F)C(F)=C(S1)C(S2)=CC3=C2C(OCC(CCCC)CC)=C(C=C(C)S4)C4=C3OCC(CCCC)CC,7
O=C(OCC(CC)CCCC)C1=C(F)C2=C(C)SC(C3=CC4=C(C(C5=CC=C(CC(CC)CCCC)S5)=C(C=C(C)S6)C6=C4C7=CC=C(CC(CC)CCCC)S7)S3)=C2S1,7.02
CC1=CC2=C(C(C3=CC=C(OCC(CCCC)CCCCCC)C(F)=C3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=CC=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(OCC(CCCCCC)CCCC)C(F)=C9)S1,7.02
CC1=CC2=C(C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C(C)S6)C7=C5N=C(C8=CC=C(CC(CC)CCCC)S8)C(C9=CC=C(CC(CC)CCCC)S9)=N7)S4)S%10)C%10=C2C%11=CC=C(SCC(CC)CCCC)S%11)S1,7.02
CC1=CC2=C(C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6C=C7C(C(SC8=C9SC(C%10=C(F)C(F)=C(C)C%11=NSN=C%11%10)=C8)=C9C7(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C5)=C6S2)S1,7.03
CC1=C(C(F)=C(C(OCC(CC)CCCC)=O)S2)C2=C(C3=CC4=C(C(C5=CC=C(CC(CC)CCCC)S5)=C(C=C(C6=C7C(C(F)=C(C(OCC(CCCC)CC)=O)S7)=C(C8=CC9=C(C(C%10=CC=C(CC(CCCC)CC)S%10)=C(C=C(C)S%11)C%11=C9C%12=CC=C(CC(CCCC)CC)S%12)S8)S6)S%13)C%13=C4C%14=CC=C(CC(CC)CCCC)S%14)S3)S1,7.04
O=C(N1CC(CC)CCCC)/C(C2=C1C(F)=C(C(S3)=CC=C3C4=CC(C(C5=CC(CCCCCCCC)=C(CCCCCCCC)S5)=C(SC(C)=C6)C6=C7C8=CC(CCCCCCCC)=C(CCCCCCCC)S8)=C7S4)C=C2)=C9C(N(CC(CCCC)CC)C%10=C(F)C(C%11=CC=C(C)S%11)=CC=C%10/9)=O,7.04
CC(S1)=CC2=C1C(OC[C@H](CCCCCCCCCC)CCCCCCCC)=C(C=C(C3=CC(SC(C4=C(OCCCCCCCC)C(OCCCCCCCC)=C(C5=CC(SC(C)=C6)=C6S5)C7=NON=C74)=C8)=C8S3)S9)C9=C2OC[C@H](CCCCCCCC)CCCCCCCCCC,7.05
CC1=CC=C(C2=CC3=C(C=C(C4=CC=C(C5=CC(C(C6=CC=C(SCC(CCCC)CCCCCC)S6)=C(SC(C)=C7)C7=C8C9=CC=C(SCC(CCCC)CCCCCC)S9)=C8S5)S4)C%10=C3N=C(C%11=CC=C(CCCCCCCC)S%11)C(C%12=CC=C(CCCCCCCC)S%12)=N%10)C%13=C2N=C(C%14=CC=C(CCCCCCCC)S%14)C(C%15=CC=C(CCCCCCCC)S%15)=N%13)S1,7.05
CC1=CC2=C(C3=CC=C(C4=CC=C(C5=C(OCCCCCCCC)C(F)=C(C6=CC=C(C)S6)C7=NSN=C75)S4)C=C3C(CCCCCCCC)(CCCCCCCC)O2)C=C1,7.06
CC1=CC2=C(C(C(C3=CC=C(CCCCCC)C=C3)(C4=CC=C(CCCCCC)C=C4)C5=C6C=C7C(C(SC8=C9SC(C%10=CC%11=C(C=C(C)S%11)S%10)=C8)=C9C7(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C5)=C6S2)S1,7.08
O=C1C(C2=C(C3=CC4=C(C=C(C)S4)S3)N1CCCC(CCCCCCCCCC)CCCCCCCC)=C(C5=CC6=C(C=C(C7=CC=C(C)[Te]7)S6)S5)N(CCCC(CCCCCCCC)CCCCCCCCCC)C2=O,7.1
CC1=CC=C(C2=C3C(C(N2CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)=C(C4=CC=C(C5=CC=C(C6=CC=C(C)S6)S5)S4)N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C3=O)S1,7.1
O=C1C(C2=C(C3=CC=C(C)S3)N1CC(CCCCCCCC)CCCCCC)=C(C4=CC=C(C5=CC=C(C)S5)S4)N(CC(CCCCCC)CCCCCCCC)C2=O,7.1
CC(S1)=CC2=C1C(C3=CC=C(OCC(CC)CCCC)S3)=C(C=C(C4=C5C(C(F)=C(C(OCC(CC)CCCC)=O)S5)=C(C)S4)S6)C6=C2C7=CC=C(OCC(CCCC)CC)S7,7.1
CC(S1)=CC2=C1C(CCC(CCCCCC)CCCC)=C(C=C(C3=CC=C(C4=C(F)C(F)=C(C5=CC=C(C)S5)C6=NN(CC(CCCCCC)CCCC)N=C64)S3)S7)C7=C2CCC(CCCC)CCCCCC,7.1
O=C1N(CCCCCCCC)C(C2=C(C)SC(C(S3)=CC4=C3C(OC[C@@H](CC)CCCC)=C5C(SC(C)=C5)=C4OCC(CC)CCCC)=C21)=O,7.1
CC1=CC2=C(C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(N(CCCCCCCC)C4=O)=O)=C(C)S3)S5)C5=C2OCC(CC)CCCC)S1,7.1
CC1=CC2=C(C3=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S3)C(S4)=C(C(C5=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S5)=C2S1)C=C4C6=CC=C(S6)C7=CC8=C(C=C(C9=CC=C(C)S9)C%10=NN(CCCCCCCC)N=C%108)C%11=NN(CCCCCCCC)N=C7%11,7.11
CC1=C2C(C(N(CCCCCCCC)C2=O)=O)=C(C3=CC4=C(C(SC(C)=C5)=C5[Si]4(CC(CC)CCCC)CC(CC)CCCC)S3)[Se]1,7.13
CC1=CC2=C(C(C3=CC(C(CC(CCCC)CC)(CC(CC)CCCC)C4=C5C=CC=C4)=C5C=C3)=C(C=C(C6=CC=C(C7=CC=C(C8=CC=C(C)S8)C9=NSN=C97)S6)S%10)C%10=C2C%11=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C%12=C%13C=CC=C%12)=C%13C=C%11)S1,7.13
CC1=CC2=C(C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=C(C#N)C(OCCCCCCCCCCCC)=C(C5=C(OCCCCCCCCCCCC)C(C#N)=C(C)S5)S4)S6)C6=C2C7=CC=C(SCC(CCCC)CC)S7)S1,7.13
CC1=CC2=C(C(C3=CC=C(C4=CC=CC(OCC(CC)CCCC)=C4)S3)=C(C=C(C5=CC=C(C6=C7C(C(N(CC(CCCC)CC)C7=O)=O)=C(C8=CC=C(C)S8)S6)S5)S9)C9=C2C%10=CC=C(C%11=CC(OCC(CCCC)CC)=CC=C%11)S%10)S1,7.14
CC1=CC=C(/C=C/C2=CC=C(C3=C4C(C(N(C(CCCCCCCC)CCCCCCCC)C4=O)=O)=C(C)S3)S2)S1,7.16
CC(S1)=CC(C1=C2C3=CC=C(CC(CCCC)CC)S3)=C(C4=CC=C(CC(CCCC)CC)S4)C5=C2C=C(S5)C(C6=NSN=C67)=C(F)C=C7C8=CC9=C(C%10=CC(CCCCCC)=C(CC(CCCC)CC)S%10)C%11=C(C(C%12=CC(CCCCCC)=C(CC(CC)CCCC)S%12)=C9S8)C=C(C%13=CC(F)=C(C)C%14=NSN=C%14%13)S%11,7.16
CC(S1)=CC2=C1C(CCC(CCCC)CCCCCC)=C(C=C(C3=C(CC(CC)CCCC)C=C(C4=C(F)C(F)=C(C5=CC(C[C@@H](CCCC)CC)=C(C)S5)C6=NSN=C64)S3)S7)C7=C2CC[C@H](CCCCCC)CCCC,7.16
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C(N(CC(CCCCCC)CCCC)C5=O)=C6C5=C(C7=CC=C(C)[Se]7)N(CC(CCCCCC)CCCC)C6=O)[Se]4)S8)C8=C2C9=CC=C(CC(CC)CCCC)S9,7.2
CC(S1)=CC2=C1C(C3=CC(F)=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C6C(C=C(C(OCC(CCCCCCCC)CCCCCC)=O)S6)=C(C7=CC=C(C)S7)S5)S4)S8)C8=C2C9=CC(F)=C(CC(CCCC)CC)S9,7.2
CC1=C(CC(CCCCCC)CCCCCCCC)C=C(C2=C(F)C(F)=C(C3=CC(CC(CCCCCC)CCCCCCCC)=C(C4=CC=C(C5=CC=C(C)S5)S4)S3)C6=NSN=C62)S1,7.2
CC1=CC(SC2=C3[Ge](CC(CC)CCCC)(CC(CCCC)CC)C4=C2SC5=C4SC(C6=C(C(N(CCCCCCCC)C7=O)=O)C7=C(C)S6)=C5)=C3S1,7.2
CC1=CC=C(C2=CC=C(C3=CC=C(C4=CC5=C(C(C=C(C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C9SC(C)=C8)C9=C%10)=C%10C5(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)S4)S3)C%13=NC(C%14=CC(F)=CC(OCCCCCCCC)=C%14)=C(C%15=CC(OCCCCCCCC)=CC(F)=C%15)N=C2%13)S1,7.2
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(OCCCCCCCC)C(OCCCCCCCC)=C(C6=CC=C(C)S6)C7=C5N=C(C8=CC=C(F)C=C8)C(C9=CC=C(F)C=C9)=N7)S4)S%10)C%10=C2C%11=CC=C(CC(CCCC)CC)S%11)S1,7.2
CC1=CC=C(C2=C(C(OCC(CCCCCC)CCCC)=O)C=C(C3=CC(C(OCC(CCCC)CCCCCC)=O)=C(C4=CC=C(C)S4)S3)S2)S1,7.2
CC1=CC2=C(C(CCC(CCCCCC)CCCC)=C(C=C(C3=C(CC(CC)CCCC)C=C(C4=C(F)C(F)=C(C5=CC(CC(CC)CCCC)=C(C)S5)C6=NSN=C64)S3)S7)C7=C2CCC(CCCCCC)CCCC)S1,7.2
CC1=CC2=C(C(C3=CC=C(CC(CC)CCCC)S3)=C(C=C(C4=C5C(C(N(CCCCCCCCCCCC)C5=O)=O)=C(C6=CC=C(C7=C(CCCCCCCC)C(CCCCCCCC)=C(C8=CC=C(C9=C%10C(C(N(CCCCCCCCCCCC)C%10=O)=O)=C(C)S9)S8)S7)S6)S4)S%11)C%11=C2C%12=CC=C(CC(CC)CCCC)S%12)S1,7.22
CC1=CC(C(C(CC(CCCCCCCC)CCCCCCCCCC)=CC2=C3C=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C(C)S6)C7=NSN=C75)S4)S2)=C3C(CC(CCCCCCCCCC)CCCCCCCC)=C8)=C8S1,7.23
CC1=C(OCC(CCCCCCCC)CCCCCC)C(F)=C(C2=CC=C(C)S2)C3=NSN=C31,7.25
CC(S1)=CC=C1C2=CC(F)=C(C(S3)=CC=C3C(S4)=CC(C4=C5C6=CC(CCCCCCCC)=C(CCCCCCCC)S6)=C(C7=CC(CCCCCCCC)=C(CCCCCCCC)S7)C8=C5C=C(C)S8)C9=C2N=C(C%10=CC=C(CCCCCCCC)S%10)C(C%11=CC=C(CCCCCCCC)S%11)=N9,7.25
CC(S1)=CC=C1C2=C(OCC(CCCCCC)CCCCCCCC)C=C(C3=CC=C(C4=C(F)C(F)=C(C)C5=NSN=C45)S3)C(OCC(CCCCCCCC)CCCCCC)=C2,7.26
CC1=CC(C2(CCCCCC)CCCCCC)=C(C=C1)C3=C2C=C(C(C=C4C(C5=CC=C(C6=CC=C(C7=C(OCCCC)C(OCCCC)=C(C8=CC=C(C)S8)C9=NSN=C97)S6)C=C5C4(CCCCCC)CCCCCC)=C%10)=C%10N%11CC)C%11=C3,7.26
CC1=CC2=C(C(OCCCCCCCCCCCC)=C(C=C(C3=C(CCCCCCCCCCCC)C=C(C4=C5C(N=C(C(N=C(C(CC)CCCCCCCCCCCCCCCC)S6)=C6C7=C8N=C(C(CC)CCCCCCCCCCCCCCCC)S7)C8=N5)=C(C9=CC(CCCCCCCCCCCC)=C(C)S9)C%10=NSN=C4%10)S3)S%11)C%11=C2OCCCCCCCCCCCC)S1,7.27
CC1=CC2=C(C(C3=CC=C(CC(CC)CCCC)S3)=C(C=C(C4=CC=C(C5=C(C(C6=C(CC(CC)CCCC)SC(CC(CCCC)CC)=C6C7=O)=O)C7=C(C8=CC=C(C)S8)S5)S4)S9)C9=C2C%10=CC=C(CC(CC)CCCC)S%10)S1,7.28
CC(S1)=CC=C1C2=CC(F)=C(C(S3)=CC=C3C(S4)=CC(C4=C5C6=CC=C(CC(CCCC)CC)S6)=C(C7=CC=C(CC(CC)CCCC)S7)C8=C5C=C(C)S8)C9=C2N=C(C%10=CC(OCCCCCCCC)=CC=C%10)C(C%11=CC=CC(OCCCCCCCC)=C%11)=N9,7.29
CC1=CC(/C(C2=C3C=C4C(C(SC(C5=C(F)C(F)=C(C)C6=NSN=C65)=C7)=C7/C4=C/C(CCCCCC)CCCCCCCC)=C2)=C/C(CCCCCC)CCCCCCCC)=C3S1,7.3
CC1=CC(SC2=C3SC(C4=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C5=C(F)C(F)=C(C6=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(C)S6)C7=NSN=C75)S4)=C2)=C3S1,7.3
CC1=CC2=C(C(SC(C3=C4C(C(N(CCCCCCCC)C4=O)=O)=C(C)S3)=C5)=C5[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,7.3
CC1=C2C(C(N(CCCCCCCC)C2=O)=O)=C(C3=CC([Si](CC(CCCC)CC)(CC(CCCC)CC)C4=C5SC(C)=C4)=C5S3)S1,7.3
CC(S1)=CC2=C1C(C3=CC(C=C(CC(CCCC)CCCCCC)C=C4)=C4S3)=C(C=C(C5=C(CC(CC)CCCC)C=C(C6=C(F)C(F)=C(C7=CC(CC(CCCC)CC)=C(C)S7)C8=NSN=C86)S5)S9)C9=C2C%10=CC(C=C(CC(CCCC)CCCCCC)C=C%11)=C%11S%10,7.3
CC1=CC2=C(C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(N(CCCCCCCCC)C4=O)=O)=C(C)S3)O5)C5=C2OCC(CC)CCCC)O1,7.3
O=C(N1CC(CCCCCCCC)CCCCCC)/C(C2=C1C=C(C3=CC(CCCCCCCC)=C(S3)C(S4)=CC=C4C5=CC(C(OC[C@H](CC)CCCC)=C(SC(C6=CC=C(C7=C(CCCCCCCC)C=C(C)S7)S6)=C8)C8=C9OCC(CC)CCCC)=C9S5)C=C2)=C%10C(N(CC(CCCCCC)CCCCCCCC)C%11=CC(C)=CC=C%11/%10)=O,7.31
CC1=CC=C(C2=C3C(C(N2CC(CCCC)CC)=O)=C(C4=CC=C(C5=C(CC(CCCCCC)CCCCCCCC)C=C(C6=C(F)C=C(C7=CC(F)=C(C8=CC(CC(CCCCCCCC)CCCCCC)=C(C)S8)C=C7N=N9)C9=C6)S5)S4)N(CC(CC)CCCC)C3=O)S1,7.33
CC1=CC2=C(C(C3=CC(C(CC(CCCC)CC)(CC(CC)CCCC)C4=C5C=CC=C4)=C5C=C3)=C(C=C(C6=CC=C(C7=C(F)C(F)=C(C8=CC=C(C)S8)C9=NSN=C97)S6)S%10)C%10=C2C%11=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C%12=C%13C=CC=C%12)=C%13C=C%11)S1,7.33
CC1=CC(N(CC(CCCCCCCCCC)CCCCCCCC)C2=O)=C(S1)C3=C2C=C(C(S4)=CC5=C4C(C6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(S5)C9=C6C=C(C%10=C(C%11(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C%14=C(C=C(C)S%14)S%10)C%11=C9)S3,7.33
FC1=C(C)C2=NSN=C2C(C3=CC=C(C4=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C5=CC(CC(CCCCCCCC)CCCCCCCCCC)=C(C6=CC=C(C)[Se]6)S5)S4)[Se]3)=C1F,7.34
