SMILES,PCE
CCCCOC1=CC=C(N(C2=CC=C(OCCCC)C=C2)C3=CC=C(/C=C/C(S4)=CC=C4/C=C/C5=CC=C(/C=C/C6=CC=C(/C=C/C7=CC=C(N(C8=CC=C(OCCCC)C=C8)C9=CC=C(OCCCC)C=C9)C=C7)S6)C%10=NSN=C%105)C=C3)C=C1,0.42
C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C(C4=CC=C(C(C=C5)=CC=C5N(C6=CC=CC=C6)C7=CC=CC=C7)C8=NSN=C48)C=C1,0.43
C12=NSN=C1C(C3=CC=C(C=C3)N(C4=CC=CC=C4)C5=CC=CC=C5)=CC=C2C6=CC=C(C=C6)N(C7=CC=CC=C7)C8=CC=CC=C8,0.43
CC1=CC(CCCCCC)=C(S1)C2=CC=C(C3=C(CCCCCC)C=C(C4=CC(C5(CCCCCC)CCCCCC)=C(C6=C5C=C(C7=CC=C(N(C8=CC=C(/C=C(C#N)/C9=CC=C(/C=C(C#N)\C#N)S9)C=C8)C%10=CC=C(C%11=CC(C%12(CCCCCC)CCCCCC)=C(C%13=C%12C=C(C)C=C%13)C=C%11)C=C%10)C=C7)C=C6)C=C4)S3)C%14=NSN=C%142,0.43
CCCCCCC1=CC=C(S1)C(S2)=CC=C2/C=C/C3=C(/C=C/C4=CC=C(C5=CC=C(CCCCCC)S5)S4)C=C(/C=C/C6=CC=C(C7=CC=C(CCCCCC)S7)S6)C(/C=C/C8=CC=C(C9=CC=C(CCCCCC)S9)S8)=C3,0.43
CN1C(/C(C2=CC=C(Cl)C=C2)=C3N=C(/C(C4=CC=C(Cl)C=C4)=C(C=C/5)\N([H])C5=C6\C7=CC=C(Cl)C=C7)C=C\3)=CC=C1/C(C8=CC=C(Cl)C=C8)=C9C=CC6=N/9.[H+],0.44
C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC=C(/C=C/C4=CC=C(/C=C/C(C=C5)=CC=C5N(C6=CC=CC=C6)C7=CC=CC=C7)C8=NSN=C48)C=C1,0.44
N(C1=CC=C(C2=C3C=CC=CC3=CC=C2)C=C1)(C4=CC=C(C5=C6C=CC=CC6=CC=C5)C=C4)C7=CC=C(C8=C9C=CC=CC9=CC=C8)C=C7,0.45
O=C1N(CC(CCCCCCCC)CCCCCCCCCC)C(C2=CC=C(C3=C(C4=C56)C=CC6=CC=CC5=CC=C4C=C3)S2)=C7C1=C(C8=CC=C(C9=C(C%10=C%11%12)C=CC%12=CC=CC%11=CC=C%10C=C9)S8)N(CC(CCCCCCCC)CCCCCCCCCC)C7=O,0.46
CCCCCCC1=CSC(C2=CC=C(C3=CC=C(C4=CC=C(C5=CC(CCCCCC)=CS5)S4)S3)S2)=C1,0.46
O=C(C1=C2C=CC=C1)C3=C2C(/C(C4=C5C=CC=C4)=C6SC=CS\6)=C5C7=C3C8=C(C=CC=C8)/C7=C9SC=CS/9,0.47
C12=CC=CC=C1C=C3C(C=C(C=C4)C5=C3C=CC6=CC=CC4=C56)=C2,0.48
CCCCCCC(S1)=CC=C1C2=CC=C(C3=CC=C(C(N(CCCCCC)C4=O)=C(C4=C(C5=CC=C(C6=CC=C(C7=CC=C(CCCCCC)S7)S6)S5)N8CCCCCC)C8=O)S3)S2,0.49
S=C(S/1)N(C2=CC=CC=C2OC)C(C1=C\C=C\C3=CC=CC=C3[N+]([O-])=O)=O,0.49
CC1=CC=C(C2=C(C3=CC=C(C)S3)C=C(C4=CC=C(C5=CC=C(C(OC)=O)C(C(OC)=O)=C5)S4)S2)S1,0.49
O=C(N1CC(CCCCCCCC)CCCCCCCCCC)C2=C(C(SC(C3=CC=C(C4=CC=CC=C4)S3)=C5)=C5C1=O)SC(C6=CC=C(S6)C(C=C7)=CC8=C7C9C(C8(CC(CC)CCCC)CC(CC)CCCC)C%10=CC=C(C%11=CC=CC=C%11)C=C%10C9(CC(CC)CCCC)CC(CC)CCCC)=C2,0.49
CC1=CC=C(C2=C(C3=CC=C(C)S3)C=C(C4=CC=C(C5=CC=C6C(C(N(N(C)C6=O)C)=O)=C5)S4)S2)S1,0.5
O=C1C(C2=C(C3=CC=C(C4=CC=C(C=CC=C5)C5=C4)S3)N1CC(CC)CCCC)=C(C6=CC=C(C7=CC=C(C=CC=C8)C8=C7)S6)N(CC(CC)CCCC)C2=O,0.5
CCCCCCCCCCCCCCCC1=C(C2=CC=C(C3=C4C(C(N3CC(CC)CCCC)=O)=C(C5=CC=C(C6=CC=C(CC(CC)CCCC)S6)S5)N(CC(CC)CCCC)C4=O)S2)SC7=C1SC8=C7SC9=C8SC(C%10=CC=C(C%11=C%12C(C(N%11CC(CC)CCCC)=O)=C(C%13=CC=C(C%14=CC=C(CC(CC)CCCC)S%14)S%13)N(CC(CC)CCCC)C%12=O)S%10)=C9CCCCCCCCCCCCCCC,0.5
N#C/C(C#N)=C\C1=CC=C(S1)C2=CC=C(C3=CC=C(C4=CC=C(/C=C(C#N)\C#N)S4)S3)S2,0.51
CCCCCCCCC(S1)=CC=C1C2=CC=C(C3=CC=C(CCCCCCCC)S3)C4=C2N=C(C5=CC=C(C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6)C=C5)C(C9=CC=C(C%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10)C=C9)=N4,0.52
CCCCCCCCC(S1)=CC=C1C(C2=NSN=C32)=CC=C3C4=CC(CCCCCCCC)=C(S4)C5=CC6=C(C7=CC=C(CC(CC)CCCC)S7)C8=C(C=C(C9=C(CCCCCCCC)C=C(C%10=CC=C(C%11=CC=C(CCCCCCCC)S%11)C%12=NSN=C%10%12)S9)S8)C(C%13=CSC(CC(CC)CCCC)=C%13)=C6S5,0.54
O=C1N(CCCCCC)C(C2=NC(C3=CC=C(C4=CC=C(CCCCCC)S4)S3)=CC=C2)=C5C1=C(C6=CC=C(C7=CC=C(C8=CC=C(CCCCCC)S8)S7)N=C6)N(CCCCCC)C5=O,0.55
CCCCC(CC)CC(S1)=CC=C1C2=C(SC(C3=CC=C(/C=C(C(NCC(CC)CCCC)=O)\C#N)S3)=C2)C(S4)=CC5=C4C6=CC=C(C=C(C7=C(C8=CC=C(CC(CC)CCCC)S8)C=C(C9=CC=C(/C=C(C(NCC(CC)CCCC)=O)\C#N)S9)S7)S%10)C%10=C6C=C5,0.55
C1(C2=C(/N=C3N=C(C4=CC=CC=C4)C=C\3C5=CC=CC=C5)NC(C6=CC=CC=C6)=C2)=CC=CC=C1,0.56
CCCCCCC(S1)=CC=C1C2=C(C3=CC=C(CCCCCC)S3)SC(C(S4)=CC=C4C(S5)=CC=C5C(S6)=CC=C6C7=C(C8=CC=C(C9=CC=C(C%10=CC=C(C%11=CC(C%12=CC=C(CCCCCC)S%12)=C(C%13=CC=C(CCCCCC)S%13)S%11)S%10)S9)S8)C=C(C%14=CC=C(C%15=CC=C(C%16=CC=C(C%17=CC(C%18=CC=C(CCCCCC)S%18)=C(C%19=CC=C(CCCCCC)S%19)S%17)S%16)S%15)S%14)C(C%20=CC=C(C%21=CC=C(C%22=CC=C(C%23=CC(C%24=CC=C(CCCCCC)S%24)=C(C%25=CC=C(CCCCCC)S%25)S%23)S%22)S%21)S%20)=C7)=C2,0.57
CC(C(OCCCCCCCC)=C1)=CC(OCCCCCCCC)=C1/C=C/C(C=C2)=CC=C2/C=C/C3=CC(/C=C/C4=CC=C(/C=C/C5=CC=C(C6=NN=C(C7=CC=C(C)C=C7)O6)C=C5)C=C4)=C(/C=C/C8=CC=C(/C=C/C9=C(OCCCCCCCC)C=C(C)C(OCCCCCCCC)=C9)C=C8)C=C3/C=C/C%10=CC=C(/C=C/C%11=CC=C(C%12=NN=C(C%13=CC=C(C)C=C%13)O%12)C=C%11)C=C%10,0.57
FC(C=C1)=CC=C1/C(C#N)=C/C(C=C2)=CC3=C2N(CC(CC)CCC)C4=C3C=C(/C=C(C#N)/C5=CC=C(F)C=C5)C=C4,0.57
O=C1C(C2=C(C3=CC=C(C4=CC=C(C5=CC=C(C6=CC=C(OCCCCCCCCCCCC)C=C6)S5)S4)S3)N1CC(CCCCCCCCCC)CCCCCCCC)=C(C7=CC=C(C8=CC=C(C9=CC=C(C%10=CC=C(OCCCCCCCCCCCC)C=C%10)S9)S8)S7)N(CC(CCCCCCCCCC)CCCCCCCC)C2=O,0.59
C=N/C(N=C)=C\C1=CC2=C(C=C1)C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3C26C7=C(C=CC(/C=C(N=C)/N=C)=C7)C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C86,0.59
O=C(/C1=C(C2=C(N3C(OCC(CC)CCCC)=O)C=CC=C2)/C3=O)N(C(OCC(CC)CCCC)=O)C4=C1C=CC(C5=CC=C(C6=CC=C(C7=CC(N(C(OCC(CC)CCCC)=O)C(/C8=C(C9=C(N%10C(OCC(CC)CCCC)=O)C=CC=C9)/C%10=O)=O)=C8C=C7)S6)S5)=C4,0.6
O=C1N(CC(CC)CCCC)C2=C(C=CC(C3=CC(CC(CC)CCCC)=C(C4=CC=C(C=C4)N(C5=CC=CC=C5)C6=CC=CC=C6)S3)=C2)/C1=C7C(N(CC(CC)CCCC)C8=C\7C=CC(C9=CC(CC(CC)CCCC)=C(C%10=CC=C(C=C%10)N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)S9)=C8)=O,0.61
O=C(C(C=CC=C1)=C1C/2=O)C2=C/C3=CC=C(S3)C(S4)=CC=C4N(C5=CC=C(C)C=C5)C6=CC=C(C)C=C6,0.62
O=C1N(CC(CC)CCCC)C(C2=CC=C(S2)C3=CC=CC=N3)=C4C1=C(C5=CC=C(S5)C6=CC=CC=N6)N(CC(CC)CCCC)C4=O,0.62
CCCCCCCCC(CCCCCCCCCC)CN1C2=C(C=CC(C3=CC=C(C4=CC=C(/C=C/C5=CC=C(OCCCCCCCCCC)C=C5)C6=NSN=C64)S3)=C2)C7=C1C=C(C8=CC=C(C9=CC=C(/C=C/C%10=CC=C(OCCCCCCCCCC)C=C%10)C%11=NSN=C9%11)S8)C=C7,0.64
CCCCCCOC1=CC=C(C#CC2=CC=C(C3=CC=C(C4=CC=C(C#CC5=CC=C(OCCCCCC)C(OCCCCCC)=C5)S4)C6=NSN=C63)S2)C=C1OCCCCCC,0.66
CC1=CC(CCCCCC)=C(S1)C2=CC=C(C3=C(CCCCCC)C=C(C4=CC(N5C(CCCCCC)CCCCCC)=C(C6=C5C=C(C7=CC=C(N(C8=CC=C(/C=C(C#N)/C9=CC=C(/C=C(C#N)\C#N)S9)C=C8)C%10=CC=C(C%11=CC(N%12C(CCCCCC)CCCCCC)=C(C%13=C%12C=C(C)C=C%13)C=C%11)C=C%10)C=C7)C=C6)C=C4)S3)C%14=NSN=C%142,0.66
CCCCCCC(S1)=CC=C1C2=CC(C3=C4SC(C5=CC=C(CCCCCC)S5)=C3)=C(S2)C(C4=C6)=CC7=C6C8=C(C7(CCCCCC)CCCCCC)C9=C(C(CCCCCC)(CCCCCC)C%10=C9C=C%11C(C(SC(C%12=CC=C(CCCCCC)S%12)=C%13)=C%13C%14=C%11SC(C%15=CC=C(CCCCCC)S%15)=C%14)=C%10)C%16=C8C(CCCCCC)(CCCCCC)C%17=C%16C=C%18C(C(SC(C%19=CC=C(CCCCCC)S%19)=C%20)=C%20C%21=C%18SC(C%22=CC=C(CCCCCC)S%22)=C%21)=C%17,0.67
CCCCCCC1=C(SC=C1)C2=CC=C(S2)C3=C(F)C(F)=C(C4=CC=C(C5=C(CCCCCC)C=CS5)S4)C6=NSN=C36,0.67
O=C1N(CC(CC)CCCC)C(C2=C(C3=CC=C(/C=C(C4=CC=C(C5=CC=C(N(C6=CC=CC=C6)C7=CC=CC=C7)C=C5)C=C4)\C#N)S3)SC(C8=CC=C(/C=C(C9=CC=C(C%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10)C=C9)\C#N)S8)=C21)=O,0.67
N12/C(C(C=CC=C3)=C3/C2=N/C(C4=CC=CC=C4/5)=NC5=N/6)=N\C7=N/C(C8=CC=CC=C87)=N\C9=C%10C(C=CC=C%10)=C6N9[Pb]1,0.68
CC1=C(CC)C2=N/C1=C\C3=C(CC)C(C)=C(/C=C([C@H]4C)\N=C(C(CC5)=C(C5=C/6C)NC6=C/2)C4CCC(OC)=O)N3,0.68
O=C1N(C(CC)CCCC)C(C2=CC=C(C3=CC=C(C4=CC=C(CCCCCC)S4)S3)S2)=C5C1=C(C6=CC=C(C(C=C7)=CC=C7N(C8=CC=CC=C8)C9=CC=CC=C9)S6)N(C(CCCC)CC)C5=O,0.68
O=C(N1CCC(C)CCCC(C)CCCC(C)C)C(C2=C1C3=CC=C(S3)C4=C(C=CC=C5)C5=C(C=CC=C6)C6=C4)=C(C7=CC=C(C8=C(C=CC=C9)C9=C(C=CC=C%10)C%10=C8)S7)N(CCC(C)CCCC(C)CCCC(C)C)C2=O,0.69
CC(C1=NSN=C12)=CC=C2C(S3)=CC=C3C(S4)=CC5=C4C(OCC(CC)CCCCCC)C(C=C(C6=CC=C(C7=CC=C(C)C8=NSN=C87)S6)S9)=C9C5OCC(CCCCCC)CC,0.69
O=C(/C1=C(C2=C(N3C(OCC(CC)CCCC)=O)C=CC=C2)/C3=O)N(C(OCC(CC)CCCC)=O)C4=C1C=CC(C5=CC(OCCCCCCCCCCCC)=C(C6=C(OCCCCCCCCCCCC)C=C(C7=CC(N(C(OCC(CC)CCCC)=O)C(/C8=C(C9=C(N%10C(OCC(CC)CCCC)=O)C=CC=C9)/C%10=O)=O)=C8C=C7)S6)S5)=C4,0.7
O=C1C2=C(C3=NC=C(C4=CC(SC(C=CC=C5)=C5N6CC(CCCC)CC)=C6C=C4)S3)N(CC(CCCC)CC)C(C2=C(C7=NC=C(C8=CC(SC9=CC=CC=C9N%10CC(CCCC)CC)=C%10C=C8)S7)N1CC(CCCC)CC)=O,0.7
C12=CC3=C(C4=CC=C(C5=CC=CC=C5)C=C4)C6=CC7=CC=CC=C7C=C6C(C8=CC=C(C9=CC=CC=C9)C=C8)=C3C=C1C=CC=C2,0.71
CCCCCCCCC1=C(C2=CC=C(C3=C(CCCCCCCC)C=C(/C=C(S4)/C(N(CC)C4=S)=O)S3)S2)SC(C5=CC6=C(C=C5)C7=C(C=C(C8=CC(CCCCCCCC)=C(C9=CC=C(C%10=C(CCCCCCCC)C=C(/C=C(S%11)/C(N(CC)C%11=S)=O)S%10)S9)S8)C=C7)C6(CC(CC)CCCC)CC(CC)CCCC)=C1,0.71
O=C1C2=C(C3=CC=C(C4=CC(SC(C=CC=C5)=C5N6CC(CCCC)CC)=C6C=C4)S3)N(CC(CCCC)CC)C(C2=C(C7=CC=C(C8=CC(SC9=CC=CC=C9N%10CC(CCCC)CC)=C%10C=C8)S7)N1CC(CCCC)CC)=O,0.71
CCCCCCCC(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4C5=CC=C(C(SC(C6=CC=C(C7=CC=C(C8=CC=C(CCCCCCC)S8)S7)S6)=C9)=C9C%10(CC(CC)CCCC)CC(CC)CCCC)C%10=C5,0.71
CCCCCCC1=C(C2=CC=C(C=C2)N(C3=CC=CC=C3)C4=CC=CC=C4)SC(C5=NC(CCCCCC)=C(C6=CC=C(C=C6)N(C7=CC=CC=C7)C8=CC=CC=C8)S5)=N1,0.73
C=CC(C=C1)=CC=C1N(C2=CC=C(/C=C/C3=CC=C(/C=C/C4=C/C(C=C(/C=C/C5=CC=C(/C=C/C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6)C=C5)O4)=C(C#N)\C#N)C=C3)C=C2)C9=CC=C(/C=C/C%10=CC=C(/C=C/C%11=C/C(C=C(/C=C/C%12=CC=C(/C=C/C%13=CC=C(N(C%14=CC=CC=C%14)C%15=CC=CC=C%15)C=C%13)C=C%12)O%11)=C(C#N)\C#N)C=C%10)C=C9,0.73
CCCCC1(CCCC)C2=C(C=CC(C3=CC=C(C4=C(C5=C(C6=CC=C(C7=CC(C(CCCC)(CCCC)C8=C9C=CC=C8)=C9C=C7)S6)C%10=NSN=C%10C(C%11=CC=C(C%12=CC=C(C(C=CC=C%13)=C%13C%14(CCCC)CCCC)C%14=C%12)S%11)=C5)C=C(C%15=CC=C(C%16=CC=C(C(C=CC=C%17)=C%17C%18(CCCC)CCCC)C%18=C%16)S%15)C%19=NSN=C%194)S3)=C2)C%20=CC=CC=C%201,0.74
O=C1N(CCCCCCCC)C(C2=CC=C(S2)C3=CC=C(/C4=C5C(SC=C6)=C6N(CC(CCCC)CC)C/5=O)C(N(CC(CCCC)CC)C4=O)=C3)=C7C1=C(C8=CC=C(S8)C9=CC=C(/C%10=C%11C(SC=C%12)=C%12N(CC(CCCC)CC)C/%11=O)C(N(CC(CCCC)CC)C%10=O)=C9)N(CCCCCCCC)C7=O,0.74
CCCCCCC(C(SC(C1=CC=C(C2=CC(SC(/C=C/C3=CC=C(N(C4=CC=C(OCCCCCCCC)C=C4)C5=CC=C(OCCCCCCCC)C=C5)C=C3)=C6CCCCCC)=C6S2)C7=NSN=C71)=C8)=C8S9)=C9/C=C/C%10=CC=C(N(C%11=CC=C(OCCCCCCCC)C=C%11)C%12=CC=C(OCCCCCCCC)C=C%12)C=C%10,0.75
S=C(N(CC)C/1=O)SC1=C/C2=CC(CCCCCCCC)=C(C3=CC=C(C4=C(CCCCCCCC)C=C(C5=CC(C6(CC(CC)CCCC)CC(CC)CCCC)=C(C7=C6C=C(C8=CC(CCCCCCCC)=C(C9=CC=C(C%10=C(CCCCCCCC)C=C(/C=C(S%11)/C(N(CC)C%11=S)=O)S%10)S9)S8)S7)S5)S4)S3)S2,0.75
O=C(/C(S1)=C/C2=CC3=C(C=C2)C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4C37C8=CC(N(C9=CC=CC=C9)C%10=CC=CC=C%10)=CC=C8C%11=C7C=C(/C=S(C(N(CC)C%12=O)=S)/C%12=C)C=C%11)N(CC)C1=S,0.75
CCCCCCC1=C(C2=CC=C(C(C3=NSN=C34)=CC=C4C5=CC=C(C6=C(CCCCCC)C=CS6)S5)S2)SC=C1,0.76
O=C(N(CC(CCCC)CC)C(C1=CC=C(C2=CC=C(C3=CC=C(C(N4CC(CC)CCCC)=O)C5=C3C=CC=C5C4=O)S2)S1)=C67)C6=C(C8=CC=C(C9=CC=C(C%10=CC=C(C(N%11CC(CC)CCCC)=O)C%12=C%10C=CC=C%12C%11=O)S9)S8)N(CC(CCCC)CC)C7=O,0.76
CCCCCCCCC(C1=C2C=CC(C3=CC=C(C4=CC=C(C5=CC=C(C6=CC=CC=C6)S5)C7=NN(CC(CC)CCCC)N=C74)S3)=C1)(CCCCCCCC)C(C2=N8)=NC9=C8C(CCCCCCCC)(CCCCCCCC)C%10=CC(C%11=CC=CC=C%11)=CC=C%109,0.77
CCC(CC1=CC=C(S1)C2=C(SC(C3=CC=C(C4=C5C(C(N4CC(CCCCCCCC)CCCCCC)=O)=C(C6=CC=C(C7=CC=CC=C7)S6)N(CC(CCCCCCCC)CCCCCC)C5=O)S3)=C8)C8=C(C9=CC=C(CC(CCCC)CC)S9)C%10=C2C=C(C%11=CC=C(C%12=C%13C(C(N%12CC(CCCCCCCC)CCCCCC)=O)=C(C%14=CC=C(C%15=CC=CC=C%15)S%14)N(CC(CCCCCCCC)CCCCCC)C%13=O)S%11)S%10)CCCC,0.77
CCN1C(/C(SC1=O)=C/C2=CC=C(C(N(CC(CC)CCCC)C3=O)=C4C3=C(C5=CC=C(/C=C(SC(N6CC)=O)/C6=S)S5)N(CC(CCCC)CC)C4=O)S2)=S,0.77
CCC1=C(CC)C(/C=C(C(CC)=C/2CC)\NC2=C/C(C(CC)=C/3CC)=NC3=C/4)=N/C1=C\C5=C(CC)C(CC)=C4N5,0.78
N#C/C(C#N)=C1C=C(/C=C/C2=CC=C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)OC(/C=C/C6=CC=C(/C=C/C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)C=C6)=C\1,0.79
CCCCCCC1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C(C5=CC=C(CCCCCC)S5)S4)S3)S2)S1,0.8
C1(C=CC=C2)=C2C3=N/C1=N\C4=C5C(C=CC=C5)=C6N4[Sn]N7/C(C8=C(C=CC=C8)/C7=N/3)=N\C(C9=C/%10C=CC=C9)=NC%10=N/6,0.8
CCCCCCC1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C(C5=CC=C(CCCCCC)S5)S4)S3)S2)S1,0.8
O=C1N(C(CCCCCCCCCCCCCCCCCCCCCC)C)C(C2=CC=CS2)=C3C1=C(C4=CC=C(C5=C(CCCCCCCCCCCCCCC)C(SC6=C7SC8=C6SC(C9=CC=C(S9)C%10=C%11C(C(N%10C(CCCCCCCCCCCCCCCCCCCCCC)C)=O)=C(C%12=CC=CS%12)N(C(C)CCCCCCCCCCCCCCCCCCCCCC)C%11=O)=C8CCCCCCCCCCCCCCC)=C7S5)S4)N(C(C)CCCCCCCCCCCCCCCCCCCCCC)C3=O,0.8
[H]/C(C(S1)=CC=C1C(S2)=CC3=C2C(OCC(CC)CCCC)=C(C=C(C4=CC=C(/C([H])=C5C(C6=CC=CC=C6)=NOC/5=O)S4)S7)C7=C3OCC(CCCC)CC)=C8C(C9=CC=CC=C9)=NOC\8=O,0.8
O=C1C2=C3C(C(N1CCCCCC)=O)=CC4=C5C3=C(C6=C7C5=C8C9=C4C=C(C%10=CC(CCCCCC)=C(C%11=CC(CCCCCC)=C(C%12=CC=C(N(C%13=CC=CC=C%13)C%14=CC=CC=C%14)C=C%12)S%11)S%10)S9)C(C(SC(C%15=CC(CCCCCC)=C(C%16=CC(CCCCCC)=C(C%17=CC=C(N(C%18=CC=CC=C%18)C%19=CC=CC=C%19)C=C%17)S%16)S%15)=C%20)=C%20C6=CC(C(N(CCCCCC)C%21=O)=O)=C7C%21=C8)=C2,0.81
O=C1C(CC(CC)CCCC)C(C2=CC=CS2)=C3C(C(CC(CC)CCCC)C(C4=CC=C(C5=CC=C(C6=CC(C7=CC=CS7)=CC(C8=CC=C(C9=CC=C(C%10=C%11C(C(CC(CC)CCCC)C(C%12=CC=CS%12)=C%11C(C%10CC(CC)CCCC)=O)=O)S9)S8)=C6)S5)S4)=C13)=O,0.81
C1(/C(C2=C3C=CC=C2)=C4SC=CS\4)=C3C(/C(C5=C6C=CC=C5)=C7SC=CS\7)=C6C8=C1C9=C(C=CC=C9)/C8=C%10SC=CS/%10,0.81
O=C1N(CC(CC)CCCC)C(C2=C(C3=CC=C(/C(C#N)=C/C4=CC=C(C5=CC=C(N(C6=CC=CC=C6)C7=CC=CC=C7)C=C5)S4)S3)SC(C8=CC=C(/C(C#N)=C/C9=CC=C(C%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10)S9)S8)=C21)=O,0.81
CN1C(/C(C2=CC=C(Cl)C=C2)=C3N=C(/C(C4=CC=C(Cl)C=C4)=C(C=C/5)\N([H])C5=C6\C7=CC=CN=C7)C=C\3)=CC=C1/C(C8=CC=C(Cl)C=C8)=C9C=CC6=N/9.[H+],0.82
CC(C=C1)=CC=C1N(C2=CC=C(C3=CC=C(/C=C4C(N(CCCCCCCC)C(S/4)=S)=O)C5=NSN=C53)S2)C6=CC=C(C)C=C6,0.82
O=C1C2=C(C=CC=C2)NC(C1=C3)=CC4=C3NC5=C(C4=O)C=CC=C5,0.83
CC1=CC=C(N(C2=CC=C(C)C=C2)C3=CC=C(C4=CC(/C=C/C5=C(CCCCCC)C=C(C6=CC=C(C7=CC(CCCCCC)=C(C8=CC=C(CCCCCCCCCCCCCC)S8)S7)C9=NSN=C96)S5)=C(OCC(CC)CCCC)C(/C=C/C%10=C(CCCCCC)C=C(C%11=CC=C(C%12=CSC(C%13=CC=C(CCCCCCCCCCCCCC)S%13)=C%12CCCCCC)C%14=NSN=C%14%11)S%10)=C4)C=C3)C=C1,0.83
C1(C2=C(C3=C45)C=CC5=CC=CC4=CC=C3C=C2)=CC=C(C6=C(C7=C89)C=CC9=CC=CC8=CC=C7C=C6)S1,0.83
CC(C=C1)=CC=C1N(C2=CC=C(C3=CC=C(C4=CC=C(N(C5=CC=C(C6=CC(CCCCCCCCCCCC)=C(C7=CC=C(C(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)S6)C=C5)C%10=CC=C(C)C=C%10)C=C4)C%11=NSN=C%113)C=C2)C%12=CC=C(C%13=CC(CCCCCCCCCCCC)=C(C%14=CC=C(C(C%15=CC=CC=C%15)C%16=CC=CC=C%16)C=C%14)S%13)C=C%12,0.83
CCCCC(CC)CC(S1)=CC=C1C2=C3C(C=C(C4=CC(CCCCCCCC)=C(C5=CC=C(C6=C(CCCCCCCC)C=C(/C=C7C(N(CC)C8=C\7C=CC=C8)=O)S6)S5)S4)S3)=C(C9=CC=C(CC(CC)CCCC)S9)C%10=C2C=C(C%11=CC(CCCCCCCC)=C(C%12=CC=C(C%13=C(CCCCCCCC)C=C(/C=C%14C(C=CC=C%15)=C%15N(CC)C\%14=O)S%13)S%12)S%11)S%10,0.83
O=C(N1CC(CC)CCCC)/C(C2=C1C=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)=C6C(N(CC(CC)CCCC)C7=C/6C=CC(C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)=C7)=O,0.84
CCCCCCC1=CC=C(C2=CC=C(C3=CC(S(C4=C5C=CC(C6=CC=C(C7=CC=C(CCCCCC)C=C7)S6)=C4)(=O)=O)=C5C=C3)S2)C=C1,0.84
CC(C1=C(N/2CCCC)C=CC=C1)(C)C2=C/C=C3C(C(C=CC=C4)=C4/C\3=C5C(C(C=CC=C6)=C6C\5=O)=O)=O,0.85
CC(S1)=CC(CCCCCCCC)=C1C2=C(CCCCCCCC)C=C(C(S3)=CC=C3C4=CC=C(C(S5)=CC(CCCCCCCC)=C5C(S6)=C(CCCCCCCC)C=C6C(C=C7)=CC=C7C(C(N(CC(CC)CCCC)C8=O)=O)=C8C9=CC=C(C)C=C9)S4)S2,0.85
CC(C=C1)=CC=C1N(C2CCCC23)C4=C3C=C(C5=CC6=C(C7=C(C6(CCCCCC)CCCCCC)C=C(/C=C(C#N)/C#N)S7)S5)C=C4,0.85
CCCCCCCCC(CCCCCCCC)N(C1=C2SC(C3=CC=C(C4=CC=CC=C4)C5=NSN=C35)=C1)C6=C2C=CC(C7=CC=C(S7)C8=CC=CC=C8)=C6,0.85
O=C1N(CC(OCC)=O)C(C2=CC=C(/C=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C=C2)=C6C1=C(C7=CC=CC=C7)N(CC(OCC)=O)C6=O,0.86
CCCCCCC1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C(C5=CC(C(OC)=O)=C(C(OC)=O)C=C5)S4)S3)S2)S1,0.88
CCCCCCC1=CC=C(C2=CC=C(C(C3=NSN=C34)=CC=C4C5=CC=C(C6=CC=C(CCCCCC)S6)S5)S2)S1,0.89
N#C/C(/N=C/C1=CC=C(N(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)S1)=C(C#N)\N=C\C4=CC=C(N(C5=CC=C(OC)C=C5)C6=CC=C(OC)C=C6)S4,0.89
CC(C=C1)=CC=C1N(C2=CC=C(C3=CC=C(/C=C4C(N(CC)C(S/4)=S)=O)C5=NSN=C53)S2)C6=CC=C(C)C=C6,0.89
C1(C=C2N3)=CC=CC=C1C=C2NC4=C3C=C(C=CC=C5)C5=C4,0.9
